rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1408109377410776913,,561,,0,0,'',9,32,1,1,0,False,"[347061953409056768, 13625359953552583683L, 4355243091402960710, 13697994802965266217L, 8443840192705096, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377710966830,,562,,0,0,'',31,33,1,1,1,False,"[453200654236719, 3001368114752519215, 1332, 3486349061538185216, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377713932842,,563,,0,0,'',2,35,1,1,42,False,"[453201634590720, 3001368114752519215, 1332, 3486349061538185216, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377816771562,,564,,0,0,'',30,36,1,1,24,False,"[68670000, 446730720220622960, 18446463457726326700L, 14640647148781240365L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377822882480,,565,,0,0,'',26,37,1,1,62,False,"[4719367085922325627, 0, 584115552256, 14640647150065876992L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377922959161,,566,,0,0,'',28,39,1,1,33,False,"[2378235275693329670, 114074435394434, 10977455372246208, 14640685996958154753L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377927977034,,567,,0,0,'',21,40,1,1,36,False,"[462189453787572339, 103679642, 34408116879622144, 14640685996958154753L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377953126921,,568,,0,0,'',22,41,1,1,35,False,"[508351023484570977, 562956395971151372, 16309786050620818400L, 14640685996958154753L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377959127654,,569,,0,0,'',28,42,1,1,30,False,"[4473924594515905889, 4618098117882900836, 13586334750010089172L, 14640825231332730718L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377963889687,,570,,0,0,'',20,43,1,1,74,False,"[4526658058001181573, 4510805385286527221, 13586327574232825990L, 14640825231332730718L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377990883041,,571,,0,0,'',12,46,1,1,2,False,"[1408109378730000, 4575786079017307508, 4395683231119179776, 14640825231343486211L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109377996833855,,572,,0,0,'',26,47,1,1,27,False,"[66163426, 18442517362037882841L, 18402833285849481284L, 14640825231208284631L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378030102685,,573,,0,0,'',14,49,1,1,29,False,"[4934629058999815581, 13825226092373028372L, 18402554791564869627L, 14640825231208284631L, 8443840192705198, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378232092923,,574,,0,0,'',31,51,1,1,1,False,"[453200654236719, 2986731407373630511, 1496, 14439103355303231488L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378236092117,,575,,0,0,'',2,53,1,1,42,False,"[453204268875776, 2986731407373630511, 1496, 14439103355303231488L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378242013815,,576,,0,0,'',30,54,1,1,24,False,"[69270000, 446730874839445611, 18446463457726326810L, 17870853981534093328L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378247927288,,577,,0,0,'',26,55,1,1,62,False,"[4715223773921778073, 0, 584115552256, 17870853982544199680L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378334139741,,578,,0,0,'',28,57,1,1,33,False,"[2378235370182610782, 114718680488843, 18445055193784524268L, 17870864066289074194L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378339260244,,579,,0,0,'',21,58,1,1,36,False,"[479359440252363757, 101975662, 18423037503503073280L, 17870864066289074194L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378364249688,,580,,0,0,'',22,59,1,1,35,False,"[495966150279106428, 562956395970692619, 7555351324965995488, 17870864066289074194L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378370183994,,581,,0,0,'',28,60,1,1,30,False,"[4476219859398627196, 4617878657938994529, 13664192078900082340L, 17871057793089682928L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
1408109378375058263,,582,,0,0,'',20,61,1,1,74,False,"[4453159309144804556, 4555481093934248099, 13663970975102664838L, 17871057793089682928L, 8443840192705054, 72396359564984364, 6698473605593322046, 812350114369, 148434069749760, 3821584181457059840, 10617089, 3899271397318328320, 17293823610466664705L, 3604624740433592624, 1513209582338441316, 14642389860636143872L, 16439265644539936326L, 3676709738508421036, 414982, 1656866553070616576, 266636451971384, 422500992491914885, 423342630007473811, 88133546469359616, 16403235746858737153L, 5794793647656025628, 894314967005020181, 13440075752959426098L, 8854439710563112190, 2213588848923983700, 37503571965264077, 31877452529724, 0]"
